transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T1606,U5670,25977.04,Transfer,Wallet,iOS,Chennai,1888,20,4,26774.97,0,0.025,6,1
T1607,U8792,3427.25,Withdrawal,UPI,Web,Hyderabad,217,12,4,12991.45,0,0.988,6,0
T1608,U4596,40027.81,Transfer,Wallet,iOS,Hyderabad,1094,12,4,15956.75,0,0.276,4,0
T1609,U7967,11723.92,Transfer,Wallet,Android,Mumbai,1876,1,0,11867.17,0,0.383,3,0
T1610,U3055,27023.6,Withdrawal,NetBanking,Web,Delhi,1150,16,0,19175.55,0,0.753,6,0
T1611,U9164,44009.95,Transfer,Card,Android,Bangalore,248,18,0,21961.09,0,0.227,1,0
T1612,U6742,32561.32,Payment,UPI,Android,Bangalore,1916,22,0,7023.74,0,0.71,5,0
T1613,U2513,26671.24,Transfer,UPI,iOS,Chennai,876,14,1,13040.62,0,0.333,7,0
T1614,U6438,16250.47,Withdrawal,UPI,iOS,Hyderabad,57,18,3,19243.02,0,0.941,1,0
T1615,U7132,16683.45,Payment,UPI,Android,Delhi,1481,9,4,29641.79,0,0.172,4,0
T1616,U4717,33490.87,Transfer,Card,Web,Chennai,766,9,1,9813.74,0,0.932,2,0
T1617,U8115,49707.26,Payment,UPI,Android,Delhi,1501,8,0,22375.51,0,0.791,1,0
T1618,U2068,33108.87,Payment,NetBanking,Android,Hyderabad,1326,18,4,10465.49,0,0.17,1,0
T1619,U4617,27911.28,Transfer,NetBanking,iOS,Bangalore,1458,10,3,2860.96,0,0.388,7,0
T1620,U2642,36545.99,Transfer,UPI,iOS,Mumbai,526,5,4,23127.36,0,0.104,6,0
T1621,U7236,23287.02,Withdrawal,UPI,Android,Delhi,1645,1,2,19514.28,0,0.6,7,0
T1622,U8487,3054.11,Withdrawal,Card,Android,Bangalore,214,23,2,15478.76,0,0.961,1,0
T1623,U6158,28136.73,Payment,Card,iOS,Delhi,1213,9,1,20283.57,0,0.079,3,0
T1624,U1908,47883.38,Withdrawal,UPI,Android,Delhi,1562,14,3,26391.07,0,0.258,7,0
T1625,U6518,8806.38,Payment,Card,iOS,Delhi,99,4,1,22719.67,0,0.755,9,0
T1626,U4273,34515.74,Payment,Wallet,Android,Hyderabad,509,17,4,25748.74,0,0.458,6,0
T1627,U1737,10086.64,Withdrawal,UPI,Web,Chennai,1141,6,3,8771.56,0,0.339,8,0
T1628,U9448,26814.59,Withdrawal,Card,Web,Delhi,1223,2,1,24034.46,0,0.601,9,1
T1629,U9301,4878.99,Withdrawal,NetBanking,Android,Hyderabad,1213,20,4,10864.28,0,0.294,7,0
T1630,U1419,22546.03,Transfer,UPI,iOS,Mumbai,1794,15,0,717.49,0,0.329,9,0
T1631,U9880,37820.36,Payment,UPI,Android,Chennai,1796,16,4,1391.21,0,0.806,4,0
T1632,U2554,17411.2,Payment,NetBanking,Android,Hyderabad,1053,1,1,21937.6,0,0.392,9,0
T1633,U4817,33262.34,Payment,NetBanking,iOS,Mumbai,1392,15,3,8230.09,0,0.701,9,0
T1634,U2911,39782.73,Withdrawal,Card,Android,Chennai,1642,20,3,9296.77,0,0.151,2,0
T1635,U3453,46362.53,Withdrawal,NetBanking,iOS,Hyderabad,1767,19,0,18715.08,1,0.399,9,0
T1636,U6771,11770.37,Withdrawal,Wallet,Android,Mumbai,1689,0,1,22271.13,0,0.552,3,1
T1637,U3972,19995.83,Withdrawal,UPI,iOS,Hyderabad,16,13,0,16810.64,0,0.267,7,0
T1638,U4024,7663.18,Withdrawal,Wallet,Android,Mumbai,1895,15,2,21220.53,0,0.422,3,0
T1639,U7619,49624.55,Transfer,Card,Web,Delhi,331,22,4,28237.48,1,0.76,5,0
T1640,U9370,46353.7,Withdrawal,NetBanking,iOS,Delhi,277,8,2,25639.38,0,0.162,2,0
T1641,U6809,27020.86,Payment,UPI,Web,Chennai,1460,16,2,7300.03,1,0.501,3,0
T1642,U2759,42109.56,Withdrawal,NetBanking,iOS,Mumbai,305,7,0,27213.07,0,0.262,4,0
T1643,U3998,26071.85,Payment,NetBanking,iOS,Delhi,1546,8,0,8988.2,0,0.41,6,0
T1644,U2223,31198.11,Withdrawal,Card,iOS,Chennai,579,1,4,19851.59,1,0.375,6,0
T1645,U7429,4501.77,Withdrawal,Card,iOS,Bangalore,1420,12,0,26254.02,1,0.655,3,0
T1646,U2792,37775.76,Payment,Card,Android,Delhi,273,0,0,18741.04,0,0.767,3,0
T1647,U8384,6429.29,Payment,Card,Android,Delhi,99,21,0,24205.26,0,0.5,9,0
T1648,U6701,41312.08,Payment,UPI,iOS,Hyderabad,1521,6,0,27827.68,0,0.167,2,0
T1649,U9531,39112.3,Payment,Wallet,Android,Bangalore,1620,17,0,29011.42,0,0.869,4,0
T1650,U7288,35451.8,Transfer,Wallet,iOS,Mumbai,1990,20,2,12377.92,0,0.186,5,0
T1651,U1502,1856.21,Payment,UPI,iOS,Chennai,862,4,2,29783.77,0,0.578,8,0
T1652,U1225,15191.26,Withdrawal,NetBanking,Web,Bangalore,1294,6,4,8223.27,0,0.527,8,0
T1653,U4805,13192.47,Withdrawal,UPI,iOS,Mumbai,497,11,3,13919.38,0,0.287,6,0
T1654,U7842,18038.81,Transfer,Wallet,iOS,Delhi,1827,16,4,22845.1,0,0.953,2,0
T1655,U5843,4427.76,Payment,Wallet,Android,Chennai,1374,23,1,29107.59,0,0.677,1,0
T1656,U4473,46851.04,Withdrawal,UPI,iOS,Chennai,1362,4,4,1682.95,0,0.47,7,0
T1657,U5038,27712.42,Transfer,Card,iOS,Bangalore,410,11,4,28374.69,0,0.443,1,0
T1658,U2099,15310.94,Withdrawal,NetBanking,Web,Hyderabad,366,18,0,29960.4,0,0.092,3,0
T1659,U3614,19879.23,Transfer,UPI,Android,Mumbai,764,12,0,27296.43,0,0.781,9,0
T1660,U1402,22387.77,Transfer,Wallet,Android,Bangalore,508,15,0,3340.69,0,0.084,6,0
T1661,U1040,30049.69,Payment,Card,Web,Hyderabad,843,18,3,25236.94,0,0.201,8,0
T1662,U6314,25808.19,Transfer,NetBanking,iOS,Hyderabad,444,22,0,19228.88,0,0.164,9,0
T1663,U7474,45973.63,Withdrawal,Wallet,Web,Hyderabad,128,9,1,384.84,0,0.068,7,0
T1664,U8474,24873.33,Withdrawal,NetBanking,Android,Chennai,1080,11,2,29532.85,1,0.83,8,0
T1665,U2348,49608.29,Payment,Card,Web,Mumbai,1201,6,1,4600.66,0,0.906,4,0
T1666,U2033,42578.68,Payment,Wallet,Android,Mumbai,1032,13,3,11964.96,0,0.626,5,0
T1667,U4230,10465.1,Transfer,Card,Web,Bangalore,357,9,0,1005.15,0,0.878,7,0
T1668,U7742,46533.23,Payment,UPI,iOS,Delhi,1537,7,4,9354.62,0,0.675,9,0
T1669,U1744,5862.5,Withdrawal,UPI,iOS,Bangalore,548,14,2,17092.94,0,0.685,8,0
T1670,U6065,40881.61,Withdrawal,NetBanking,Android,Mumbai,1329,15,3,27932.51,0,0.889,7,0
T1671,U7138,19062.13,Payment,Card,Web,Chennai,1546,7,1,29711.9,1,0.092,4,0
T1672,U5280,43904.82,Payment,Card,Android,Bangalore,1207,3,0,12758.41,0,0.055,1,0
T1673,U9690,43409.43,Payment,NetBanking,iOS,Delhi,1428,16,3,12902.7,0,0.054,1,0
T1674,U9375,40305.97,Transfer,NetBanking,Android,Bangalore,1712,3,3,4894.27,1,0.418,5,0
T1675,U2955,39512.02,Transfer,NetBanking,iOS,Hyderabad,539,21,4,15000.93,0,0.946,7,0
T1676,U2829,15268.72,Withdrawal,UPI,Android,Delhi,1636,10,4,28208.42,0,0.87,8,0
T1677,U4560,4091.92,Transfer,NetBanking,Web,Hyderabad,312,12,4,5045.35,0,0.782,7,0
T1678,U8872,20178.86,Transfer,UPI,iOS,Chennai,211,5,1,8067.55,0,0.404,4,1
T1679,U6356,8717.55,Transfer,NetBanking,Android,Mumbai,1566,21,4,26750.4,0,0.824,7,1
T1680,U5154,34762.81,Transfer,Card,iOS,Bangalore,165,13,3,18830.28,0,0.218,6,0
T1681,U6186,17337.68,Withdrawal,Card,Web,Bangalore,1930,6,3,9982.17,0,0.585,8,0
T1682,U7672,48781.73,Payment,NetBanking,iOS,Hyderabad,23,11,3,24401.07,1,0.746,9,0
T1683,U3906,32066.56,Withdrawal,NetBanking,Web,Hyderabad,1053,0,2,3358.03,0,0.092,1,0
T1684,U4153,41132.9,Transfer,UPI,iOS,Mumbai,765,9,2,25764.71,0,0.874,2,0
T1685,U8656,6669.61,Payment,Wallet,Web,Bangalore,898,0,1,15588.25,0,0.727,8,0
T1686,U9185,43107.62,Payment,UPI,iOS,Mumbai,1490,15,4,22732.34,0,0.533,7,1
T1687,U5761,46141.72,Payment,Card,Web,Hyderabad,1206,6,3,15599.91,0,0.062,7,0
T1688,U6030,24378.74,Withdrawal,NetBanking,Android,Hyderabad,454,19,4,7463.56,0,0.695,3,1
T1689,U1705,30332.33,Payment,Card,Android,Delhi,1956,5,3,19261.37,0,0.447,7,0
T1690,U5078,38252.25,Withdrawal,Wallet,iOS,Hyderabad,131,21,2,4728.25,0,0.737,4,0
T1691,U1239,8783.19,Withdrawal,UPI,Web,Hyderabad,1530,17,3,6973.13,0,0.036,2,0
T1692,U8011,25153.18,Transfer,Card,Android,Mumbai,193,19,1,16524.84,0,0.575,1,0
T1693,U3429,19963.22,Transfer,UPI,iOS,Delhi,1853,3,0,11760.51,0,0.447,8,0
T1694,U7421,7361.38,Payment,NetBanking,Android,Delhi,1613,22,3,22381.55,0,0.43,5,0
T1695,U1106,18408.34,Payment,Card,Web,Bangalore,1838,15,1,17548.82,0,0.518,4,0
T1696,U7325,3455.21,Transfer,Wallet,iOS,Chennai,1883,0,2,11501.92,0,0.124,9,0
T1697,U8736,1339.3,Withdrawal,UPI,Web,Bangalore,680,20,2,9869.23,0,0.935,5,0
T1698,U6235,6801.56,Withdrawal,UPI,Web,Bangalore,58,19,0,27405.96,0,0.705,2,1
T1699,U7280,48157.6,Transfer,Wallet,Web,Bangalore,190,1,4,1298.47,1,0.085,9,0
T1700,U3404,27499.0,Withdrawal,Card,Android,Delhi,1840,15,4,20761.83,0,0.079,7,0
T1701,U5227,48292.82,Transfer,Card,iOS,Mumbai,1427,20,3,11817.77,0,0.211,9,0
T1702,U8245,21653.27,Transfer,UPI,Web,Hyderabad,1426,8,2,11382.99,0,0.24,5,0
T1703,U7873,15625.22,Payment,Wallet,Android,Delhi,1381,14,1,19591.12,0,0.492,7,0
T1704,U3318,25331.79,Payment,UPI,Web,Hyderabad,1509,23,0,25528.9,1,0.536,8,0
T1705,U7165,22003.61,Transfer,UPI,Android,Hyderabad,150,15,4,21759.93,0,0.146,4,0
T1706,U5997,5327.95,Payment,NetBanking,iOS,Chennai,539,8,3,20136.33,0,0.974,8,0
T1707,U5007,32059.27,Transfer,Card,iOS,Bangalore,1685,6,3,14936.45,0,0.825,7,0
T1708,U7361,10841.11,Withdrawal,Card,iOS,Chennai,593,9,2,14128.44,0,0.633,3,0
T1709,U3843,30998.42,Withdrawal,NetBanking,iOS,Bangalore,480,6,1,13875.39,0,0.278,8,0
T1710,U5084,32527.54,Withdrawal,Card,Web,Delhi,1787,12,1,4448.88,0,0.91,4,0
T1711,U5650,7643.64,Withdrawal,Card,Android,Hyderabad,1806,1,4,16829.14,0,0.315,2,0
T1712,U7416,3114.41,Transfer,Card,iOS,Chennai,1296,11,3,9532.38,0,0.319,9,0
T1713,U9351,39049.04,Withdrawal,Wallet,Web,Delhi,152,12,2,18585.01,0,0.353,8,0
T1714,U5383,23017.03,Withdrawal,NetBanking,iOS,Delhi,716,2,1,16076.62,0,0.048,4,0
T1715,U8662,2955.28,Withdrawal,UPI,iOS,Bangalore,1179,10,3,28203.73,1,0.062,3,0
T1716,U2009,49743.57,Withdrawal,Wallet,iOS,Hyderabad,303,7,1,13104.41,0,0.476,3,0
T1717,U5461,2936.14,Transfer,UPI,Android,Bangalore,1571,10,0,19965.48,0,0.882,6,1
T1718,U1040,34767.01,Withdrawal,NetBanking,Android,Bangalore,1542,17,1,17824.8,0,0.942,2,0
T1719,U3145,49184.76,Payment,NetBanking,Android,Delhi,431,6,1,20563.4,0,0.776,3,0
T1720,U4928,11997.05,Payment,NetBanking,iOS,Bangalore,1604,11,3,8082.55,0,0.404,1,0
T1721,U6716,7155.36,Payment,Card,Web,Mumbai,573,5,1,7791.74,0,0.31,5,0
T1722,U9606,6113.18,Payment,Wallet,Web,Hyderabad,426,9,1,16834.37,0,0.216,3,1
T1723,U4405,15198.59,Payment,NetBanking,Web,Bangalore,670,19,0,25486.94,0,0.538,7,0
T1724,U4990,5097.24,Payment,UPI,iOS,Bangalore,922,14,1,21628.26,0,0.482,9,0
T1725,U7860,34623.46,Transfer,Card,Android,Chennai,1140,19,1,14719.15,0,0.467,5,0
T1726,U6821,3161.48,Payment,Card,Web,Hyderabad,1351,14,3,7727.32,0,0.316,2,0
T1727,U1708,25495.64,Withdrawal,Wallet,iOS,Hyderabad,68,18,2,22804.48,0,0.582,2,0
T1728,U2204,49835.01,Payment,Wallet,iOS,Bangalore,1025,5,0,27794.76,0,0.608,4,0
T1729,U9629,40707.81,Transfer,Wallet,Web,Mumbai,267,18,1,6469.31,0,0.875,9,0
T1730,U8863,30780.21,Payment,Card,Web,Chennai,1993,14,2,23992.9,0,0.761,2,0
T1731,U2357,15347.37,Withdrawal,NetBanking,iOS,Mumbai,802,19,3,5256.12,0,0.33,5,1
T1732,U6512,31213.6,Withdrawal,UPI,Web,Bangalore,1458,19,0,27033.41,0,0.38,7,1
T1733,U9449,26375.72,Transfer,NetBanking,iOS,Hyderabad,540,17,3,19297.29,1,0.239,4,0
T1734,U7225,21332.87,Transfer,UPI,Web,Hyderabad,175,1,2,5512.2,0,0.171,7,0
T1735,U9210,6578.98,Transfer,NetBanking,Android,Mumbai,1058,6,0,1184.16,0,0.109,7,0
T1736,U5485,44335.88,Transfer,Wallet,iOS,Delhi,1968,4,1,20869.03,0,0.034,2,0
T1737,U6640,22516.74,Payment,UPI,Android,Bangalore,13,2,2,18222.44,1,0.418,2,0
T1738,U9415,9771.39,Payment,Card,Web,Hyderabad,12,5,3,18378.4,0,0.959,2,0
T1739,U3280,18419.58,Withdrawal,UPI,iOS,Delhi,427,5,0,14519.63,0,0.538,9,0
T1740,U8511,20735.78,Transfer,Card,Web,Hyderabad,371,0,2,18471.85,0,0.742,1,0
T1741,U5440,41385.52,Transfer,NetBanking,iOS,Hyderabad,915,18,2,26209.37,0,0.398,6,0
T1742,U2832,36694.04,Payment,Wallet,Web,Delhi,378,11,3,28564.85,0,0.384,7,0
T1743,U6690,38476.78,Transfer,UPI,Android,Mumbai,548,4,3,10400.79,1,0.125,9,0
T1744,U9343,601.01,Withdrawal,Card,Android,Bangalore,889,6,1,14687.37,0,0.3,3,0
T1745,U3448,20836.89,Withdrawal,NetBanking,Web,Delhi,355,19,1,8263.53,0,0.929,9,0
T1746,U7480,24093.14,Transfer,Wallet,Android,Delhi,740,7,2,12406.4,0,0.49,7,0
T1747,U1032,1008.65,Withdrawal,Wallet,Android,Hyderabad,906,18,3,23897.07,0,0.204,5,0
T1748,U7488,13027.67,Withdrawal,Wallet,Web,Delhi,1077,5,2,12807.18,0,0.664,5,1
T1749,U6666,38026.48,Payment,NetBanking,iOS,Bangalore,733,14,4,11810.05,0,0.405,7,0
T1750,U4096,6898.63,Withdrawal,NetBanking,Web,Mumbai,573,5,3,25518.32,0,0.827,6,0
T1751,U2774,26788.74,Transfer,NetBanking,iOS,Mumbai,1186,8,4,138.04,0,0.093,8,0
T1752,U9632,10799.33,Transfer,Wallet,Android,Mumbai,211,3,4,25580.42,0,0.522,9,0
T1753,U1133,655.43,Withdrawal,UPI,Android,Bangalore,330,15,3,5524.1,0,0.801,6,0
T1754,U8739,12098.01,Transfer,Card,Android,Hyderabad,473,22,1,8307.91,0,0.854,3,1
T1755,U3508,48794.89,Payment,NetBanking,Android,Bangalore,1044,9,2,10912.11,0,0.396,9,0
T1756,U4753,40086.78,Withdrawal,UPI,Android,Delhi,1613,0,0,26431.5,0,0.741,2,0
T1757,U8650,47980.85,Withdrawal,Card,iOS,Chennai,1260,10,0,27269.58,0,0.966,5,0
T1758,U4506,24418.31,Withdrawal,Wallet,iOS,Chennai,642,16,3,19869.24,0,0.622,4,0
T1759,U6777,5531.32,Transfer,UPI,iOS,Chennai,342,17,1,13239.34,1,0.812,2,0
T1760,U7495,27420.58,Transfer,Wallet,Web,Mumbai,1502,19,1,15532.22,0,0.574,6,0
T1761,U6207,22746.15,Withdrawal,Card,Android,Bangalore,24,21,1,17454.01,0,0.79,7,1
T1762,U8410,42225.64,Transfer,NetBanking,Android,Bangalore,1090,19,0,28624.33,0,0.941,2,0
T1763,U2504,4949.22,Transfer,Wallet,Android,Mumbai,1363,14,4,29078.1,0,0.711,3,0
T1764,U4719,24437.64,Withdrawal,UPI,Web,Delhi,1097,5,0,25435.25,0,0.154,5,0
T1765,U8635,7544.93,Withdrawal,NetBanking,Web,Chennai,239,15,1,17553.49,0,0.082,9,0
T1766,U5483,16267.56,Transfer,UPI,Web,Chennai,20,1,0,11782.96,0,0.812,7,0
T1767,U9469,36880.99,Withdrawal,Card,Android,Mumbai,1666,2,0,6985.37,0,0.258,3,0
T1768,U3924,23827.11,Withdrawal,Card,iOS,Chennai,1257,22,2,16080.23,1,0.875,4,1
T1769,U5451,18825.62,Withdrawal,NetBanking,Web,Hyderabad,1770,16,3,10434.36,0,0.196,7,0
T1770,U1260,19754.09,Withdrawal,UPI,Web,Bangalore,1670,7,4,2275.06,0,0.911,1,0
T1771,U4409,22999.37,Transfer,UPI,iOS,Chennai,1693,19,2,14339.0,0,0.805,4,0
T1772,U7301,39261.58,Withdrawal,UPI,Web,Chennai,1773,14,3,17175.48,0,0.881,1,0
T1773,U2234,44609.63,Payment,UPI,iOS,Hyderabad,551,12,1,18378.32,0,0.233,5,0
T1774,U2177,47768.97,Withdrawal,Card,Android,Delhi,1539,20,2,2307.04,1,0.879,2,0
T1775,U7830,39355.82,Payment,UPI,iOS,Delhi,531,22,3,14544.99,0,0.588,9,0
T1776,U9030,15804.57,Withdrawal,Card,iOS,Hyderabad,1087,18,2,19711.8,0,0.084,3,0
T1777,U2746,34422.33,Payment,UPI,Android,Delhi,1731,23,0,28835.82,0,0.931,5,0
T1778,U9407,21908.28,Payment,UPI,Web,Mumbai,1752,0,0,848.87,0,0.195,8,0
T1779,U8736,12770.8,Withdrawal,Wallet,Android,Hyderabad,776,11,2,20320.84,0,0.213,8,1
T1780,U3193,42051.54,Withdrawal,Wallet,Web,Bangalore,1190,17,2,1963.89,0,0.704,9,0
T1781,U6658,1969.4,Withdrawal,UPI,Web,Bangalore,650,17,4,4849.42,1,0.583,3,0
T1782,U3283,45093.01,Payment,Card,iOS,Bangalore,579,2,1,5281.91,1,0.903,3,0
T1783,U5989,23100.8,Transfer,UPI,Android,Chennai,414,17,0,9933.29,0,0.307,4,1
T1784,U8625,31878.21,Transfer,Wallet,iOS,Hyderabad,1432,16,2,24955.84,0,0.042,6,0
T1785,U6533,32984.73,Withdrawal,UPI,Android,Hyderabad,716,10,3,25701.49,0,0.995,7,1
T1786,U1141,44761.13,Transfer,Wallet,Android,Delhi,938,4,1,11311.06,0,0.313,1,1
T1787,U3355,31851.65,Transfer,UPI,iOS,Hyderabad,1967,21,3,12995.95,0,0.162,2,0
T1788,U7281,30715.98,Withdrawal,NetBanking,Web,Hyderabad,1436,6,1,6589.22,0,0.984,3,1
T1789,U6305,3379.27,Payment,UPI,Web,Delhi,1933,22,3,13032.16,1,0.563,1,0
T1790,U9772,25944.48,Withdrawal,Card,Android,Hyderabad,1621,17,0,8317.55,0,0.149,3,0
T1791,U7379,7550.94,Transfer,Wallet,Web,Hyderabad,1122,6,2,5328.99,0,0.836,4,0
T1792,U6532,36884.82,Payment,NetBanking,iOS,Mumbai,1899,17,2,4838.2,0,0.945,6,0
T1793,U3193,25635.48,Transfer,Wallet,iOS,Delhi,602,1,4,23291.85,0,0.881,5,0
T1794,U5447,34027.38,Payment,Wallet,iOS,Mumbai,195,5,2,3596.7,1,0.199,6,0
T1795,U1458,2131.56,Transfer,Card,Android,Chennai,1871,21,0,18519.43,1,0.053,9,0
T1796,U6198,4285.36,Withdrawal,UPI,Android,Delhi,1813,7,1,5107.71,0,0.371,1,0
T1797,U6215,35830.35,Transfer,Card,Web,Hyderabad,904,20,1,25151.4,0,0.355,3,0
T1798,U7935,3650.61,Transfer,UPI,iOS,Hyderabad,88,20,2,8306.57,0,0.406,8,0
T1799,U1364,3609.27,Payment,NetBanking,iOS,Mumbai,154,16,3,1442.32,0,0.799,9,0
T1800,U2735,654.82,Transfer,Card,Android,Mumbai,1674,3,2,13616.99,0,0.01,2,0
T1801,U2187,47827.24,Withdrawal,Card,Android,Chennai,23,16,1,29993.93,0,0.675,5,0
T1802,U8858,36888.54,Withdrawal,Wallet,Android,Chennai,1664,15,4,24412.8,0,0.985,3,0
T1803,U7747,17694.91,Withdrawal,Card,iOS,Hyderabad,11,20,1,17150.85,0,0.399,2,0
T1804,U8086,14861.95,Payment,UPI,iOS,Bangalore,525,14,3,5764.22,1,0.485,9,0
T1805,U6929,17517.68,Payment,Card,Web,Chennai,765,14,3,3613.4,1,0.628,5,0
T1806,U9346,38743.94,Transfer,Card,iOS,Hyderabad,75,7,4,25172.66,1,0.286,9,0
T1807,U9885,33085.46,Transfer,NetBanking,Web,Chennai,255,16,3,23652.45,0,0.719,1,0
T1808,U2803,9300.52,Transfer,UPI,Web,Delhi,1635,18,2,13919.44,0,0.203,4,0
T1809,U1402,8746.76,Payment,Wallet,iOS,Mumbai,1463,0,2,12700.15,0,0.065,1,0
T1810,U9554,4964.86,Payment,UPI,Web,Hyderabad,1723,12,1,22485.32,0,0.801,5,0
T1811,U7469,33032.12,Transfer,NetBanking,Web,Chennai,581,5,0,16127.53,0,0.177,5,0
T1812,U4014,38230.41,Payment,UPI,Android,Mumbai,1265,9,2,12184.66,0,0.731,7,0
T1813,U5549,13289.07,Payment,UPI,iOS,Bangalore,445,0,2,7626.45,1,0.871,7,0
T1814,U5119,1096.2,Withdrawal,Card,Web,Chennai,362,11,4,3764.65,1,0.046,8,0
T1815,U7578,4154.47,Withdrawal,Card,Web,Hyderabad,1721,18,2,17884.32,0,0.707,6,0
T1816,U4810,48394.61,Transfer,UPI,Web,Delhi,688,14,1,24798.86,0,0.646,3,0
T1817,U8020,14807.47,Transfer,UPI,iOS,Mumbai,392,20,4,22410.88,0,0.624,9,0
T1818,U2611,38472.7,Withdrawal,Wallet,Android,Mumbai,1743,4,2,20919.92,0,0.295,5,1
T1819,U9688,31251.95,Payment,NetBanking,Android,Delhi,1093,1,1,27872.68,0,0.046,9,0
T1820,U3478,19127.89,Transfer,Card,iOS,Hyderabad,1959,18,4,11896.05,0,0.098,5,0
T1821,U8938,10324.08,Transfer,Card,iOS,Bangalore,479,13,0,4202.81,1,0.273,3,0
T1822,U3466,6113.25,Transfer,Card,iOS,Delhi,1444,8,1,3148.28,1,0.406,7,0
T1823,U1882,30769.9,Payment,Card,iOS,Bangalore,1116,0,2,28654.86,0,0.918,9,0
T1824,U8143,38742.96,Withdrawal,UPI,Android,Hyderabad,83,12,4,17710.03,0,0.684,1,0
T1825,U7437,32213.02,Transfer,UPI,Web,Chennai,1344,16,0,24342.72,0,0.026,3,0
T1826,U8922,26538.59,Withdrawal,Wallet,Web,Chennai,1487,1,1,16113.24,0,0.92,7,0
T1827,U7013,2145.46,Withdrawal,Card,iOS,Hyderabad,35,23,0,12014.98,0,0.72,9,0
T1828,U9701,48426.01,Payment,Card,iOS,Bangalore,1459,21,1,6088.06,0,0.493,4,1
T1829,U1152,39945.77,Payment,UPI,Web,Delhi,1410,13,2,25706.61,0,0.463,5,0
T1830,U2540,14676.46,Payment,Wallet,Android,Hyderabad,1276,19,1,1999.11,0,0.933,8,0
T1831,U7573,48999.52,Payment,UPI,iOS,Hyderabad,844,22,2,27016.96,0,0.55,4,1
T1832,U4634,30113.99,Payment,Card,iOS,Chennai,637,5,1,6229.88,0,0.503,2,0
T1833,U3191,29142.01,Payment,Card,Android,Delhi,1356,5,4,384.98,0,0.775,7,0
T1834,U3473,37416.26,Transfer,NetBanking,Android,Chennai,1213,17,1,3206.52,0,0.593,2,0
T1835,U8512,40597.9,Withdrawal,NetBanking,Android,Bangalore,783,18,1,26516.91,0,0.249,6,0
T1836,U4792,32841.11,Payment,NetBanking,iOS,Bangalore,1018,8,3,2303.84,0,0.999,7,0
T1837,U6884,6448.38,Transfer,Wallet,Android,Mumbai,1659,14,3,10721.69,0,0.281,8,0
T1838,U8065,16946.46,Withdrawal,UPI,iOS,Hyderabad,275,6,1,7584.47,0,0.683,5,1
T1839,U9393,46407.78,Payment,Card,iOS,Delhi,559,5,3,1201.95,0,0.49,1,0
T1840,U1912,11269.55,Payment,Card,Android,Delhi,1413,4,2,15990.86,0,0.122,3,0
T1841,U6958,18639.74,Transfer,Wallet,Web,Chennai,86,18,3,29950.15,0,0.959,9,0
T1842,U7302,21632.24,Withdrawal,Card,Android,Chennai,1647,19,1,25604.92,0,0.336,6,0
T1843,U2156,21998.28,Payment,Card,Web,Delhi,1557,0,0,5149.89,0,0.657,5,0
T1844,U5064,30666.33,Withdrawal,UPI,Android,Chennai,1847,20,0,26541.05,0,0.738,1,0
T1845,U1585,47156.64,Transfer,NetBanking,Android,Mumbai,1082,6,1,13608.63,0,0.395,4,1
T1846,U4203,12072.6,Payment,NetBanking,iOS,Hyderabad,1023,17,1,8270.19,0,0.261,5,0
T1847,U4908,6118.99,Withdrawal,Wallet,iOS,Mumbai,1287,7,0,19245.15,0,0.059,2,0
T1848,U8226,9913.65,Transfer,NetBanking,iOS,Bangalore,1892,11,4,6579.18,0,0.952,5,0
T1849,U2903,44351.9,Transfer,NetBanking,iOS,Delhi,1413,9,3,26401.59,0,0.582,3,0
T1850,U4196,32308.25,Payment,Wallet,iOS,Mumbai,1282,5,4,18763.11,0,0.716,8,0
T1851,U4230,14331.04,Withdrawal,Wallet,iOS,Mumbai,1105,15,2,4167.05,0,0.469,1,1
T1852,U6038,40806.55,Payment,NetBanking,iOS,Chennai,456,18,0,17162.4,1,0.233,4,0
T1853,U8878,43075.43,Payment,UPI,Web,Chennai,515,17,0,15360.09,0,0.995,9,0
T1854,U9810,42333.39,Withdrawal,Wallet,Web,Chennai,1742,23,4,14196.52,0,0.967,1,0
T1855,U6188,45950.38,Withdrawal,Card,iOS,Bangalore,1286,12,2,11012.78,1,0.86,6,0
T1856,U9356,12649.44,Withdrawal,Wallet,Web,Mumbai,1005,19,4,14278.75,0,0.916,6,1
T1857,U1265,37764.34,Transfer,Card,Android,Hyderabad,879,6,2,17621.74,0,0.575,2,0
T1858,U9161,23053.95,Transfer,Wallet,Web,Chennai,308,6,1,22033.72,0,0.368,1,0
T1859,U2305,42107.83,Withdrawal,Wallet,iOS,Bangalore,743,15,1,27544.48,0,0.343,1,0
T1860,U2417,36438.11,Transfer,NetBanking,Web,Bangalore,1093,9,0,1427.08,1,0.934,5,0
T1861,U6353,38833.55,Payment,NetBanking,Android,Chennai,1390,14,1,17123.39,0,0.959,5,0
T1862,U1243,32825.28,Withdrawal,NetBanking,Web,Delhi,166,13,4,22584.02,0,0.44,7,1
T1863,U7176,8912.57,Payment,UPI,iOS,Mumbai,351,23,2,3555.07,0,0.607,9,0
T1864,U5264,27274.09,Withdrawal,NetBanking,Android,Chennai,983,11,0,27353.78,1,0.805,4,0
